,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d
,TIME,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos
,FRAME_NUMBERS,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC
,ORIGINAL,LAR,LAR,LAR,LAR,LAR,LAR,LFA,LFA,LFA,LSK,LSK,LSK,LTH,LTH,LTH,LTH,LTH,LTH,RAR,RAR,RAR,RAR,RAR,RAR,RFA,RFA,RFA,RSK,RSK,RSK,RTH,RTH,RTH,RTH,RTH,RTH
,,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip
ITEM,X,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
109,1.6,1.792669,-0.094635,1.128232,1.721926,-0.004011,1.481685,1.658228,-0.090526,0.890573,1.715003,0.158697,0.073172,1.673862,0.130176,0.521222,1.69205,0.116102,0.954144,1.80302,0.434461,1.124565,1.73945,0.358514,1.482253,1.6786,0.473973,0.896674,1.934831,0.267046,0.200848,1.625089,0.315432,0.515165,1.697089,0.272856,0.951178
110,1.608333,1.778959,-0.095939,1.12869,1.712128,-0.003805,1.482515,1.641848,-0.090539,0.89267,1.715067,0.158913,0.073222,1.671109,0.130062,0.521095,1.684255,0.116139,0.954204,1.798113,0.435064,1.12563,1.73061,0.358641,1.482496,1.676717,0.4748,0.896101,1.910625,0.26839,0.194943,1.610057,0.316082,0.517495,1.688351,0.273635,0.952435
111,1.616667,1.76528,-0.097137,1.129076,1.702382,-0.003569,1.483245,1.62544,-0.090504,0.894786,1.715132,0.159121,0.073289,1.668363,0.129952,0.520956,1.676566,0.116212,0.954192,1.793214,0.435747,1.12663,1.721736,0.358804,1.482608,1.674784,0.475547,0.895525,1.885845,0.269649,0.188661,1.595388,0.316606,0.519715,1.679607,0.274386,0.953568
112,1.625,1.751641,-0.098226,1.129386,1.692684,-0.0033,1.483871,1.609026,-0.09042,0.896916,1.715192,0.159311,0.073368,1.665616,0.12984,0.520802,1.66896,0.116329,0.95411,1.788313,0.436475,1.127557,1.712823,0.359009,1.482593,1.672795,0.476216,0.894939,1.860494,0.270829,0.182062,1.581088,0.31701,0.521803,1.670897,0.275076,0.954562
113,1.633333,1.738053,-0.099204,1.129619,1.683028,-0.002996,1.48439,1.592627,-0.090287,0.899053,1.71524,0.159478,0.073461,1.66286,0.12972,0.520631,1.661408,0.116495,0.953959,1.783403,0.437204,1.128406,1.703868,0.359256,1.482452,1.670742,0.476813,0.894339,1.834586,0.271954,0.175209,1.567169,0.317292,0.52374,1.662256,0.275691,0.955402
114,1.641667,1.724523,-0.100069,1.129773,1.67341,-0.002653,1.484801,1.57626,-0.090103,0.901193,1.715276,0.159625,0.073568,1.660092,0.12959,0.520443,1.653881,0.116714,0.953739,1.77847,0.43788,1.129167,1.694869,0.359549,1.48219,1.668616,0.477345,0.893721,1.808145,0.27306,0.168171,1.553641,0.317448,0.525513,1.653717,0.276231,0.956083
115,1.65,1.711057,-0.100818,1.12985,1.663826,-0.002268,1.485102,1.559943,-0.089868,0.903331,1.715304,0.159755,0.073691,1.65731,0.129449,0.520235,1.646352,0.116988,0.953449,1.773501,0.438448,1.129833,1.685822,0.359886,1.481814,1.666404,0.477819,0.893079,1.781201,0.274191,0.16102,1.540519,0.31747,0.527107,1.645298,0.2767,0.9566
116,1.658333,1.697661,-0.101451,1.129848,1.654272,-0.001843,1.485295,1.543696,-0.089577,0.905461,1.715322,0.15987,0.07383,1.65451,0.129302,0.520009,1.638798,0.117315,0.95309,1.768479,0.438864,1.130397,1.676729,0.360269,1.481332,1.664097,0.478242,0.892412,1.753785,0.275381,0.153832,1.527812,0.317349,0.528513,1.637015,0.277111,0.956952
117,1.666667,1.684345,-0.101971,1.129769,1.644745,-0.001378,1.485381,1.527539,-0.089226,0.907579,1.715329,0.159969,0.073983,1.651688,0.129153,0.519768,1.631205,0.117686,0.952664,1.76339,0.439103,1.130858,1.667589,0.360698,1.480751,1.661685,0.47862,0.891716,1.725931,0.276657,0.146687,1.515524,0.317081,0.529721,1.628877,0.277475,0.95714
118,1.675,1.671119,-0.102379,1.129614,1.635244,-0.000872,1.485361,1.511491,-0.088814,0.909681,1.71532,0.16005,0.074147,1.648832,0.12901,0.519515,1.623564,0.118095,0.952172,1.758217,0.439157,1.131218,1.658404,0.361173,1.480082,1.65916,0.478957,0.89099,1.69767,0.278035,0.139665,1.50365,0.316662,0.530726,1.620882,0.277806,0.957166
119,1.683333,1.657994,-0.102676,1.129385,1.625769,-0.000323,1.485239,1.495573,-0.088337,0.911762,1.715296,0.160113,0.074324,1.645928,0.128878,0.519253,1.615877,0.118532,0.951618,1.752945,0.439031,1.131479,1.649178,0.361691,1.479331,1.656514,0.479254,0.890231,1.669036,0.27952,0.132852,1.492184,0.316091,0.531521,1.613009,0.278114,0.957037
120,1.691667,1.644982,-0.102863,1.129081,1.616315,0.000267,1.485015,1.479799,-0.087794,0.913817,1.715253,0.160163,0.074512,1.642956,0.128761,0.518982,1.608146,0.118993,0.951003,1.747561,0.438741,1.131646,1.639914,0.362251,1.478505,1.653736,0.47951,0.889439,1.640063,0.281105,0.126338,1.481117,0.315369,0.532106,1.605222,0.278407,0.956766
121,1.7,1.632086,-0.10294,1.128702,1.606882,0.000902,1.484691,1.464183,-0.087186,0.915838,1.715187,0.160204,0.074712,1.639897,0.128664,0.518701,1.600371,0.119467,0.950329,1.742054,0.438314,1.131724,1.630619,0.362852,1.477611,1.650819,0.479724,0.888609,1.610789,0.28277,0.120217,1.470441,0.314505,0.532477,1.597476,0.278691,0.956368
122,1.708333,1.619311,-0.102907,1.128245,1.597464,0.00158,1.484267,1.448734,-0.086513,0.917816,1.715096,0.160243,0.074924,1.636733,0.128595,0.518411,1.592546,0.119937,0.949598,1.736417,0.437786,1.131717,1.6213,0.363495,1.476651,1.647755,0.479891,0.887739,1.581258,0.284488,0.114579,1.460152,0.313512,0.532627,1.589725,0.278972,0.955855
123,1.716667,1.606658,-0.102762,1.127709,1.588056,0.002302,1.483746,1.433462,-0.085777,0.91974,1.714982,0.160283,0.07515,1.63345,0.128561,0.518115,1.584666,0.120383,0.948816,1.73064,0.437199,1.131629,1.611965,0.364182,1.475628,1.64453,0.480009,0.886827,1.551529,0.286223,0.109512,1.450247,0.312414,0.532547,1.581929,0.279253,0.955234
124,1.725,1.594124,-0.102505,1.127092,1.578653,0.003069,1.483128,1.418376,-0.084978,0.921598,1.714849,0.160326,0.075394,1.630031,0.128564,0.517814,1.576724,0.120787,0.947986,1.724717,0.436593,1.131462,1.602619,0.364913,1.474543,1.64113,0.480074,0.885869,1.521672,0.28793,0.105095,1.440725,0.311244,0.532224,1.574054,0.279536,0.954507
125,1.733333,1.58171,-0.102137,1.126393,1.569251,0.003878,1.482416,1.403484,-0.084115,0.923376,1.714698,0.160372,0.075657,1.626464,0.128604,0.517511,1.568718,0.121137,0.947115,1.718639,0.435996,1.131213,1.593268,0.365689,1.473396,1.637537,0.48009,0.884861,1.491786,0.289555,0.101395,1.43159,0.310044,0.531644,1.566077,0.279824,0.953668
126,1.741667,1.569419,-0.10166,1.125611,1.559846,0.004732,1.481611,1.388794,-0.083187,0.925063,1.714533,0.160419,0.075944,1.622735,0.128675,0.517204,1.560647,0.121427,0.946206,1.7124,0.435427,1.130878,1.583914,0.36651,1.472187,1.633735,0.48006,0.8838,1.461992,0.291039,0.09846,1.422848,0.308866,0.530789,1.557982,0.28012,0.952709
127,1.75,1.557251,-0.101076,1.124746,1.550435,0.005629,1.480716,1.374315,-0.082192,0.926647,1.714351,0.160465,0.076257,1.618833,0.12877,0.516894,1.552515,0.121652,0.945264,1.705995,0.434898,1.130451,1.574559,0.367373,1.470914,1.629708,0.479994,0.88268,1.432435,0.292326,0.096321,1.414501,0.307768,0.529645,1.549766,0.280428,0.951617
128,1.758333,1.54521,-0.100387,1.123797,1.541018,0.006569,1.479731,1.360054,-0.081131,0.928115,1.714145,0.16051,0.076603,1.614746,0.12888,0.516576,1.544328,0.121813,0.944292,1.699418,0.43442,1.129925,1.565205,0.368278,1.469575,1.625442,0.479904,0.881495,1.403272,0.293363,0.094981,1.406549,0.306809,0.528204,1.541428,0.280754,0.950381
129,1.766667,1.533296,-0.099594,1.122764,1.531598,0.007553,1.478662,1.346022,-0.080002,0.929457,1.713903,0.160552,0.076986,1.610458,0.128995,0.516246,1.536096,0.121918,0.943294,1.692665,0.433997,1.129294,1.555851,0.369222,1.468169,1.620922,0.479803,0.88024,1.374666,0.294118,0.094416,1.398974,0.306044,0.526468,1.532973,0.281103,0.948992
130,1.775,1.521512,-0.098699,1.12165,1.522179,0.008579,1.477512,1.332223,-0.078805,0.930665,1.713622,0.160588,0.077415,1.605949,0.129105,0.515899,1.527829,0.121974,0.942275,1.685734,0.433634,1.128552,1.546498,0.370207,1.466695,1.616137,0.479704,0.87891,1.346781,0.294587,0.094572,1.391748,0.305515,0.524454,1.524409,0.281484,0.947453
131,1.783333,1.509859,-0.097703,1.120461,1.512767,0.009645,1.47629,1.318666,-0.07754,0.931732,1.7133,0.160613,0.0779,1.601202,0.129203,0.515529,1.519532,0.121993,0.941238,1.67862,0.433337,1.127696,1.537142,0.371232,1.465152,1.611076,0.479616,0.877504,1.319767,0.294799,0.09537,1.384819,0.305247,0.522195,1.515734,0.2819,0.945775
132,1.791667,1.498342,-0.096608,1.119203,1.503364,0.010748,1.475007,1.305354,-0.076205,0.932655,1.71294,0.16062,0.078454,1.596211,0.129282,0.515135,1.511203,0.12199,0.940188,1.671322,0.43311,1.126724,1.527782,0.372298,1.463545,1.60573,0.479546,0.876022,1.293767,0.294798,0.096706,1.378106,0.305234,0.519743,1.506937,0.282356,0.943988
133,1.8,1.486968,-0.09541,1.117886,1.493976,0.011885,1.473674,1.292294,-0.074801,0.933431,1.712537,0.1606,0.079091,1.59098,0.12934,0.514715,1.502829,0.121988,0.939127,1.663838,0.432961,1.125639,1.518416,0.373407,1.461877,1.600089,0.479499,0.874465,1.26891,0.294633,0.098459,1.371506,0.305444,0.517167,1.498005,0.282851,0.942129
134,1.808333,1.475744,-0.094107,1.11652,1.484602,0.01305,1.472308,1.279493,-0.073329,0.93406,1.712087,0.160542,0.079827,1.58552,0.129372,0.514272,1.494391,0.122014,0.938054,1.656166,0.432895,1.124449,1.509037,0.37456,1.460158,1.594145,0.479482,0.87284,1.245312,0.294346,0.100492,1.364893,0.305822,0.514545,1.488922,0.283385,0.940242
135,1.816667,1.464674,-0.092698,1.115117,1.475245,0.01424,1.470925,1.266958,-0.07179,0.934542,1.711588,0.160431,0.080673,1.579847,0.129377,0.513811,1.485867,0.122098,0.936971,1.648305,0.432915,1.123164,1.499643,0.375757,1.4584,1.587889,0.479498,0.871159,1.223068,0.29397,0.102661,1.35813,0.3063,0.511958,1.479691,0.283957,0.938371
136,1.825,1.453766,-0.091181,1.113692,1.4659,0.015452,1.469542,1.254699,-0.070186,0.934882,1.711037,0.160249,0.081639,1.573976,0.129356,0.51334,1.477236,0.122262,0.935881,1.640253,0.433025,1.121799,1.490227,0.376997,1.456617,1.581312,0.47955,0.869435,1.202257,0.293524,0.104816,1.351079,0.306806,0.509485,1.470324,0.28457,0.936558
137,1.833333,1.443023,-0.089559,1.112262,1.456563,0.016685,1.468177,1.242724,-0.06852,0.935082,1.71043,0.159983,0.082729,1.567921,0.129316,0.512871,1.468474,0.122519,0.934788,1.632011,0.43323,1.120371,1.480787,0.378278,1.454829,1.57441,0.479641,0.867682,1.182944,0.293002,0.106811,1.343614,0.307277,0.507197,1.46084,0.285223,0.934838
138,1.841667,1.43245,-0.087833,1.110844,1.447225,0.01794,1.46685,1.231044,-0.066794,0.935151,1.709759,0.159627,0.083951,1.561691,0.129268,0.512416,1.459564,0.122868,0.933699,1.623574,0.43353,1.1189,1.471317,0.379598,1.453055,1.567178,0.479773,0.865917,1.165189,0.292386,0.108503,1.335634,0.307664,0.505153,1.451268,0.285921,0.933242
139,1.85,1.422054,-0.086008,1.109457,1.437878,0.019222,1.465579,1.219669,-0.065011,0.935097,1.70902,0.159188,0.085309,1.55529,0.129228,0.511988,1.450498,0.123303,0.932623,1.614943,0.433923,1.117405,1.461814,0.380957,1.451316,1.559614,0.479949,0.864157,1.149044,0.291656,0.10976,1.327064,0.307933,0.503396,1.441634,0.286666,0.931795
140,1.858333,1.41184,-0.084086,1.108119,1.428511,0.020538,1.464381,1.208607,-0.063178,0.934929,1.708204,0.158673,0.086807,1.548716,0.129216,0.511593,1.441282,0.123813,0.931568,1.606115,0.4344,1.115905,1.452272,0.382354,1.449632,1.551719,0.480173,0.862419,1.134547,0.290809,0.110463,1.317861,0.308065,0.501951,1.431961,0.287466,0.930509
141,1.866667,1.401814,-0.082072,1.106848,1.419113,0.021895,1.463272,1.197862,-0.061304,0.934657,1.707299,0.158096,0.088449,1.54196,0.129256,0.511239,1.431917,0.124381,0.930544,1.59709,0.434949,1.114416,1.442689,0.38379,1.448022,1.543495,0.480448,0.860718,1.121709,0.289868,0.110522,1.308013,0.308042,0.500832,1.422253,0.288327,0.929393
142,1.875,1.391976,-0.079972,1.105661,1.409676,0.023301,1.462267,1.187436,-0.0594,0.934293,1.70629,0.157481,0.090242,1.535004,0.129377,0.510928,1.422407,0.12499,0.92956,1.587869,0.43556,1.112952,1.433063,0.385266,1.446502,1.534944,0.48078,0.85907,1.110514,0.288874,0.109884,1.297536,0.30785,0.500035,1.412492,0.289259,0.928456
143,1.883333,1.382328,-0.077796,1.10457,1.400193,0.024762,1.461375,1.177327,-0.057474,0.933844,1.705157,0.156851,0.09219,1.527825,0.129601,0.510657,1.412752,0.125633,0.928619,1.578454,0.436224,1.111527,1.423393,0.386783,1.445086,1.526069,0.48117,0.857489,1.100906,0.287869,0.108545,1.286473,0.307482,0.499545,1.402638,0.290262,0.927696
144,1.891667,1.372868,-0.075555,1.103587,1.390659,0.026281,1.460602,1.167537,-0.055534,0.933316,1.703881,0.156226,0.094299,1.52039,0.129936,0.510413,1.402958,0.126319,0.927722,1.568846,0.436936,1.110149,1.41368,0.388342,1.443783,1.516872,0.48162,0.855984,1.09279,0.286888,0.10655,1.274897,0.306953,0.499328,1.392644,0.291324,0.927108
145,1.9,1.363594,-0.073262,1.102718,1.381071,0.02786,1.459951,1.158065,-0.053588,0.932715,1.702446,0.155624,0.096574,1.512659,0.130379,0.510175,1.393034,0.127064,0.926863,1.559048,0.437699,1.108823,1.403921,0.389945,1.442597,1.507356,0.482131,0.854562,1.086029,0.285947,0.103996,1.262905,0.306296,0.49934,1.382455,0.292416,0.92668
146,1.908333,1.354506,-0.07093,1.101967,1.371432,0.029498,1.459422,1.148911,-0.051642,0.932047,1.700839,0.155064,0.099027,1.504588,0.130915,0.509916,1.382986,0.12789,0.926033,1.54906,0.438514,1.107552,1.394114,0.391592,1.441528,1.497517,0.482705,0.853222,1.080435,0.285053,0.101016,1.250617,0.305562,0.499527,1.372014,0.293508,0.926402
147,1.916667,1.345601,-0.068573,1.101335,1.361748,0.03119,1.459013,1.140073,-0.049706,0.931316,1.699045,0.154567,0.101676,1.496121,0.131522,0.509606,1.372816,0.128814,0.925224,1.538879,0.439387,1.106336,1.384254,0.393284,1.440575,1.487349,0.483343,0.851967,1.075784,0.284202,0.09777,1.238178,0.304817,0.499836,1.361272,0.294572,0.926272
148,1.925,1.336878,-0.066201,1.100823,1.352027,0.032932,1.458719,1.131543,-0.047792,0.930528,1.697043,0.154155,0.104544,1.487194,0.132179,0.509216,1.362523,0.12984,0.924429,1.528503,0.440325,1.105175,1.374332,0.395019,1.439733,1.476847,0.484045,0.850794,1.071821,0.283393,0.094432,1.225738,0.30413,0.500217,1.350188,0.295591,0.926297
149,1.933333,1.328333,-0.063827,1.100431,1.342282,0.034718,1.458538,1.123315,-0.045909,0.929693,1.694796,0.153839,0.107657,1.477737,0.132859,0.508719,1.352103,0.13097,0.923644,1.51793,0.441335,1.104069,1.364344,0.396796,1.438998,1.466005,0.484812,0.849704,1.068282,0.282634,0.09117,1.213439,0.303566,0.500631,1.338733,0.296555,0.926491
150,1.941667,1.319965,-0.061457,1.100159,1.332525,0.036537,1.458469,1.115381,-0.044068,0.928819,1.692254,0.153616,0.111036,1.467677,0.133537,0.508092,1.341555,0.132205,0.922871,1.507155,0.442424,1.10302,1.354283,0.398611,1.438372,1.454821,0.485641,0.848696,1.064919,0.281942,0.088133,1.201398,0.303181,0.501054,1.326897,0.297451,0.926873
151,1.95,1.311773,-0.059099,1.100011,1.322771,0.038378,1.458514,1.107733,-0.042278,0.927919,1.689352,0.153464,0.1147,1.456944,0.134183,0.507316,1.330885,0.133549,0.922116,1.496176,0.443598,1.102035,1.344145,0.400459,1.437856,1.443296,0.486533,0.847775,1.061541,0.281347,0.08543,1.189694,0.303021,0.501476,1.314694,0.298265,0.927454
152,1.958333,1.303759,-0.056756,1.099993,1.313032,0.040225,1.458679,1.100368,-0.040547,0.927005,1.686014,0.153358,0.118663,1.445475,0.134768,0.506378,1.3201,0.135008,0.921386,1.484989,0.44486,1.101121,1.333926,0.402336,1.437457,1.431433,0.487484,0.846947,1.058058,0.28088,0.083116,1.178357,0.303111,0.501903,1.302177,0.298992,0.928231
153,1.966667,1.295922,-0.054435,1.100114,1.303314,0.042064,1.458973,1.093286,-0.038884,0.92609,1.682157,0.153272,0.122934,1.433218,0.135259,0.505273,1.309206,0.136586,0.920688,1.473592,0.446213,1.100291,1.323626,0.404233,1.437186,1.419236,0.488495,0.846224,1.054503,0.280557,0.081185,1.167365,0.30345,0.50235,1.289436,0.299635,0.929186
154,1.975,1.288263,-0.052138,1.100383,1.293621,0.043886,1.459406,1.086486,-0.037296,0.925188,1.677686,0.153193,0.12751,1.420131,0.135622,0.503998,1.298209,0.138285,0.920025,1.461984,0.447659,1.099559,1.313245,0.406137,1.437054,1.40671,0.489565,0.84562,1.051009,0.280366,0.079598,1.156656,0.304011,0.502844,1.276578,0.300217,0.930288
155,1.983333,1.28078,-0.049867,1.100811,1.283951,0.045683,1.459987,1.079968,-0.035793,0.924314,1.6725,0.153107,0.13237,1.406186,0.13582,0.502557,1.287116,0.140097,0.919395,1.450163,0.449202,1.098938,1.302786,0.408033,1.437073,1.393854,0.490699,0.845151,1.047735,0.280272,0.078302,1.146164,0.304747,0.503408,1.263718,0.300777,0.931508
156,1.991667,1.273471,-0.047626,1.101405,1.274302,0.047455,1.460717,1.07373,-0.034381,0.923481,1.666506,0.152991,0.137468,1.39138,0.13582,0.500958,1.275932,0.142001,0.91879,1.438132,0.450842,1.09844,1.292257,0.409907,1.437254,1.380664,0.491901,0.844833,1.044799,0.280224,0.077254,1.13584,0.305597,0.504064,1.250958,0.301367,0.932823
157,2,1.266331,-0.045419,1.102164,1.264678,0.0492,1.461596,1.067766,-0.033067,0.922699,1.65963,0.152815,0.142745,1.375732,0.135597,0.499224,1.26467,0.143955,0.918206,1.425893,0.45258,1.098071,1.281662,0.411742,1.4376,1.367138,0.493176,0.844677,1.042259,0.280181,0.076422,1.125679,0.306498,0.504825,1.238382,0.302047,0.934223
158,2.008333,1.259359,-0.043252,1.103084,1.255088,0.050917,1.462613,1.062068,-0.031859,0.921977,1.651816,0.152553,0.148126,1.359293,0.13514,0.497388,1.253354,0.145912,0.917639,1.413447,0.454413,1.097831,1.271008,0.413525,1.43811,1.353269,0.494529,0.844692,1.040112,0.280114,0.075782,1.115713,0.307394,0.505693,1.226054,0.30287,0.935703
159,2.016667,1.252551,-0.041135,1.104155,1.245547,0.052602,1.463754,1.056625,-0.03076,0.921319,1.643032,0.152188,0.153537,1.342145,0.13446,0.495499,1.242021,0.147818,0.917099,1.400801,0.456344,1.097717,1.260303,0.415246,1.438776,1.339052,0.495963,0.844878,1.038337,0.280006,0.075311,1.105998,0.308247,0.506656,1.214011,0.303861,0.937258
160,2.025,1.2459,-0.039075,1.105359,1.236073,0.054249,1.464999,1.051421,-0.029771,0.920723,1.633274,0.151709,0.158905,1.324399,0.13359,0.493621,1.230705,0.149621,0.916604,1.387961,0.458372,1.097716,1.249557,0.416897,1.439584,1.324486,0.49748,0.84523,1.036904,0.279856,0.074989,1.096601,0.309042,0.507686,1.202262,0.305014,0.938875
161,2.033333,1.2394,-0.037087,1.106675,1.226679,0.055847,1.466325,1.046439,-0.028891,0.920186,1.622569,0.151111,0.164169,1.306186,0.132586,0.491829,1.219433,0.151275,0.916181,1.374937,0.460502,1.097812,1.238783,0.418471,1.440516,1.30958,0.499076,0.845734,1.035781,0.27968,0.074792,1.087589,0.309783,0.508746,1.1908,0.3063,0.940533
162,2.041667,1.233038,-0.035185,1.108081,1.217375,0.057385,1.467709,1.041661,-0.028117,0.9197,1.610971,0.150414,0.169294,1.28765,0.131519,0.490202,1.208212,0.152751,0.915865,1.361741,0.462736,1.09799,1.227995,0.419967,1.441549,1.294351,0.500743,0.846372,1.034928,0.279507,0.074695,1.079033,0.310484,0.509785,1.179604,0.30768,0.942199
163,2.05,1.226805,-0.033384,1.109553,1.208166,0.058851,1.469125,1.03707,-0.027444,0.919254,1.598548,0.14968,0.174275,1.268929,0.130468,0.488819,1.197039,0.154043,0.915698,1.348387,0.465082,1.09823,1.217208,0.421384,1.442661,1.27882,0.502467,0.847126,1.034299,0.279364,0.07467,1.071001,0.311166,0.510752,1.168654,0.309111,0.943839
164,2.058333,1.220688,-0.031699,1.111073,1.199058,0.060237,1.470554,1.032649,-0.026868,0.918841,1.585374,0.149009,0.17913,1.250146,0.129513,0.487744,1.185896,0.155165,0.91572,1.334885,0.467544,1.098518,1.206437,0.422719,1.443832,1.263007,0.504233,0.847978,1.033852,0.279263,0.074694,1.063547,0.311853,0.511603,1.157922,0.310551,0.945419
165,2.066667,1.214676,-0.030147,1.112626,1.190048,0.061536,1.471979,1.028384,-0.026381,0.918449,1.571514,0.148517,0.183884,1.23139,0.128722,0.487027,1.174766,0.156143,0.91597,1.321247,0.470128,1.098842,1.195699,0.423976,1.445046,1.24693,0.506029,0.848916,1.03355,0.279203,0.074747,1.056697,0.312564,0.512305,1.14738,0.311965,0.946909
166,2.075,1.208759,-0.028738,1.114202,1.181131,0.062745,1.473388,1.024267,-0.025976,0.918071,1.557011,0.148307,0.188538,1.212716,0.128144,0.486699,1.16364,0.157013,0.916476,1.307482,0.472833,1.099192,1.185009,0.425153,1.44629,1.230603,0.507846,0.849934,1.033356,0.279172,0.074815,1.050443,0.313301,0.512842,1.137005,0.313318,0.948286
167,2.083333,1.202928,-0.027479,1.115796,1.172303,0.063862,1.474775,1.02029,-0.025647,0.9177,1.541888,0.148441,0.193058,1.194142,0.127804,0.486766,1.152528,0.157809,0.917252,1.293598,0.475655,1.099564,1.174385,0.426253,1.447555,1.214039,0.509675,0.851031,1.033238,0.279161,0.074886,1.044744,0.314058,0.513214,1.126785,0.314586,0.949532
168,2.091667,1.197175,-0.026374,1.117405,1.163554,0.064893,1.476134,1.016451,-0.025388,0.917333,1.526146,0.148935,0.197359,1.17566,0.127705,0.487221,1.141466,0.158569,0.918299,1.279605,0.478582,1.099958,1.163843,0.427277,1.448838,1.197251,0.511509,0.852211,1.033168,0.279158,0.07495,1.03954,0.314821,0.513437,1.11672,0.315752,0.95064
169,2.1,1.191494,-0.025415,1.119029,1.154874,0.065844,1.477467,1.012747,-0.025193,0.916967,1.509773,0.149755,0.20132,1.157256,0.127829,0.488039,1.130502,0.159328,0.919596,1.265511,0.481597,1.100376,1.153399,0.428226,1.450137,1.180253,0.513341,0.853484,1.033131,0.279153,0.075005,1.034752,0.315569,0.513533,1.106824,0.316808,0.951606
170,2.108333,1.185877,-0.024594,1.120671,1.146255,0.066726,1.478774,1.009173,-0.025057,0.916604,1.492755,0.150826,0.204794,1.138913,0.128149,0.489187,1.119695,0.160114,0.921111,1.251324,0.484674,1.100827,1.143064,0.429106,1.451458,1.163061,0.515167,0.854861,1.03312,0.279138,0.075052,1.030308,0.316285,0.513532,1.097114,0.317757,0.952438
171,2.116667,1.180317,-0.023897,1.122331,1.137684,0.067549,1.480055,1.005726,-0.024975,0.916246,1.475085,0.152047,0.207635,1.120623,0.128633,0.490627,1.109094,0.160939,0.9228,1.237055,0.487783,1.101315,1.132849,0.429924,1.452803,1.145688,0.51698,0.856355,1.033129,0.279103,0.075094,1.026141,0.316949,0.513464,1.087597,0.318615,0.953151
172,2.125,1.174807,-0.023316,1.124009,1.129149,0.068325,1.48131,1.002398,-0.024944,0.915897,1.456769,0.15331,0.209721,1.10239,0.12925,0.492322,1.09874,0.161803,0.924615,1.222716,0.490887,1.101847,1.122761,0.430685,1.454175,1.128151,0.518776,0.85798,1.033149,0.279043,0.075136,1.022206,0.317549,0.513358,1.078269,0.319404,0.953764
173,2.133333,1.169342,-0.022836,1.125704,1.12064,0.069065,1.482536,0.99918,-0.02496,0.915559,1.437819,0.154518,0.210966,1.084235,0.129971,0.494232,1.088665,0.162698,0.926505,1.208319,0.493949,1.102426,1.112807,0.431396,1.455575,1.110468,0.520548,0.859749,1.033177,0.278962,0.075183,1.018475,0.318081,0.513235,1.069111,0.320149,0.954298
174,2.141667,1.163916,-0.022446,1.12741,1.112148,0.069776,1.483727,0.99606,-0.025018,0.915234,1.418257,0.155598,0.211334,1.066194,0.130771,0.496319,1.078892,0.16361,0.928419,1.19388,0.496935,1.103053,1.102986,0.432062,1.457002,1.092656,0.522289,0.861672,1.033207,0.278867,0.075235,1.014934,0.318548,0.513113,1.06009,0.320874,0.954769
